Id,SalePrice
2735,130786.31274809387
2736,137912.1309473295
2737,117027.44122566836
2738,124243.62177215061
2739,160330.23961002147
2740,130028.2506968453
2741,143812.9374105107
2742,152144.38480237138
2743,145088.510978241
2744,144170.50425667217
2745,138322.82557137756
2746,132950.2638469111
2747,140791.5499035532
2748,121715.21722478198
2749,120427.8967945835
2750,126633.27633084182
2751,123608.94015849924
2752,181137.33740550737
2753,140166.19382185175
2754,199015.3623195478
2755,124379.50512644752
2756,93385.85362445988
2757,64873.15213840213
2758,82381.8913369785
2759,148887.78444572457
2760,129248.49409341496
2761,139992.70724222428
2762,139487.0019773444
2763,174265.19649783272
2764,146561.23441567237
2765,271989.10206973535
2766,138094.2125859427
2767,88591.35496936177
2768,118530.95529520199
2769,120166.12850414605
2770,137523.92037789302
2771,114544.96181878976
2772,115055.00953115286
2773,152882.145010154
2774,136954.31590648193
2775,122823.76519660765
2776,132016.59994459178
2777,138884.62319862586
2778,98447.53088310553
2779,127077.74053882794
2780,99125.75079108766
2781,92144.33712486894
2782,93821.25433935295
2783,92294.17314717225
2784,126072.93349259184
2785,135400.30993067625
2786,67939.75002131454
2787,118484.78985391716
2788,70941.51762909621
2789,159014.57509186488
2790,91330.47143952012
2791,114918.86416354624
2792,62842.3726787113
2793,174479.20353405556
2794,101263.45487302558
2795,126931.55413055452
2796,95938.15361951762
2797,200374.62328920607
2798,103341.01001564607
2799,117297.79321423713
2800,66746.54479165644
2801,105230.0086289385
2802,128178.37733358513
2803,149698.35676072128
2804,126426.43623613061
2805,96136.76685021093
2806,75979.38848913074
2807,145091.41459008717
2808,145835.84767937352
2809,126055.31420239453
2810,131425.63532866753
2811,156469.42013816565
2812,132483.88024532865
2813,144438.18065826455
2814,138893.19266037527
2815,95433.4847506233
2816,239192.2288458661
2817,145977.38905503502
2818,129054.79399689095
2819,150507.1035468347
2820,135884.29618965695
2821,110235.76137462999
2822,179809.7602849335
2823,295473.766047622
2824,170507.4355916011
2825,140856.66153102723
2826,125016.01342045241
2827,129218.38418404298
2828,206184.097756818
2829,200899.59967204317
2830,216433.51432420805
2831,185702.65117802916
2832,234516.2194582797
2833,274745.6906916415
2834,199394.98860738074
2835,204664.6835036523
2836,184155.51470229073
2837,154770.9531189916
2838,145206.1758076629
2839,171436.6786845212
2840,189840.580980842
2841,194473.24861014896
2842,223451.55765046744
2843,150222.71344779117
2844,156311.6348139819
2845,119307.90350439903
2846,205471.99836739356
2847,194143.50961230177
2848,206406.8869060763
2849,200160.74036643188
2850,272554.0695808204
2851,232366.5452528084
2852,224550.10476056114
2853,230788.67567586526
2854,140216.39544439616
2855,198884.47986568906
2856,195632.62416351767
2857,180823.45171825978
2858,195436.86797647364
2859,118433.13330060164
2860,121412.02863233481
2861,125021.12808049528
2862,190628.91743611463
2863,120023.89818324248
2864,230249.58120875835
2865,138936.2447616361
2866,132319.8854301829
2867,93446.93018057247
2868,95579.6825336018
2869,112265.29425346127
2870,133813.58974865
2871,92234.55779034732
2872,51148.67006693859
2873,95298.24422243857
2874,129686.00383383282
2875,119893.67062925386
2876,158368.17387980656
2877,133292.1787056547
2878,173271.28640824254
2879,128231.53514623722
2880,94448.5429246697
2881,137450.98913192062
2882,166941.0494460808
2883,180156.2088510939
2884,193132.38530390436
2885,191914.34896492976
2886,207702.46062600418
2887,96513.16307810115
2888,122495.08524250302
2889,51628.814341016165
2890,78892.28720446616
2891,126671.21645895569
2892,59049.26782172998
2893,99336.44885815277
2894,60265.36470583746
2895,299000.1513788418
2896,278444.79025409557
2897,198584.70914574232
2898,136750.9759257468
2899,210905.16648221447
2900,149192.555167987
2901,197895.37120612717
2902,192790.61091491958
2903,349420.3301393165
2904,333897.339812845
2905,101530.60665864183
2906,194400.02923720024
2907,109426.28322991336
2908,128226.47304597247
2909,139182.72712835667
2910,80288.15188771374
2911,77678.92888249447
2912,136603.23965648958
2913,82955.03985409666
2914,73321.60338236716
2915,79213.64745571092
2916,82549.17736776355
2917,164042.71746923876
2918,113910.25684161833
2919,207110.56030892782
